tags_id,country_alpha2,geonames_id,label,tag,description
8935331,BM,3573050,Sandys Parish,geonames_3573050,Sandys Parish | A | BM
8936376,BM,3573057,Saint George’s Parish,geonames_3573057,Saint George’s Parish | A | 07 | BM
8936758,BM,3572972,Warwick Parish,geonames_3572972,Warwick Parish | A | BM
8939943,BM,3573198,Hamilton,geonames_3573198,Hamilton | A | BM
8962631,BM,3573251,Devonshire Parish,geonames_3573251,Devonshire Parish | A | BM
9096994,BM,3573062,Saint George,geonames_3573062,Saint George | A | 06 | BM
9010803,BN,1820869,Belait District,geonames_1820869,Belait District | A | BN
9096550,BN,1820068,Tutong District,geonames_1820068,Tutong District | A | BN
9119216,BN,1820106,Temburong District,geonames_1820106,Temburong District | A | 03 | BN
9169041,BN,1820818,Brunei and Muara District,geonames_1820818,Brunei and Muara District | A | 02 | BN
8878848,BO,3908600,Departamento de Pando,geonames_3908600,Departamento de Pando | A | 06 | BO
8882148,BO,3911924,Departamento de La Paz,geonames_3911924,Departamento de La Paz | A | 04 | BO
8886041,BO,3920177,Departamento de Chuquisaca,geonames_3920177,Departamento de Chuquisaca | A | 01 | BO
8887274,BO,3909233,Departamento de Oruro,geonames_3909233,Departamento de Oruro | A | 05 | BO
8888701,BO,3919966,Departamento de Cochabamba,geonames_3919966,Departamento de Cochabamba | A | 02 | BO
8888919,BO,3904907,Departamento de Santa Cruz,geonames_3904907,Departamento de Santa Cruz | A | 08 | BO
8894577,BO,3907580,Departamento de Potosí,geonames_3907580,Departamento de Potosí | A | 07 | BO
8895743,BO,3903319,Departamento de Tarija,geonames_3903319,Departamento de Tarija | A | 09 | BO
8900248,BO,3923172,El Beni,geonames_3923172,El Beni | A | BO
8901428,BQ,7609816,Bonaire,geonames_7609816,Bonaire | A | BQ
8924455,BQ,7610359,Sint Eustatius,geonames_7610359,Sint Eustatius | A | SE | BQ
8962981,BQ,7610358,Saba,geonames_7610358,Saba | A | SB | BQ
8878750,BR,3450387,Santa Catarina,geonames_3450387,Santa Catarina | A | 26 | BR
8879138,BR,3448433,São Paulo,geonames_3448433,São Paulo | A | 27 | BR
8879141,BR,3451189,Rio de Janeiro,geonames_3451189,Rio de Janeiro | A | 21 | BR
8880796,BR,3462372,Goiás,geonames_3462372,Goiás | A | 29 | BR
8883208,BR,3665474,Acre,geonames_3665474,Acre | A | 01 | BR
8883301,BR,3407762,Amapá,geonames_3407762,Amapá | A | 03 | BR
8883337,BR,3457153,Minas Gerais,geonames_3457153,Minas Gerais | A | 15 | BR
8884071,BR,3402362,Ceará,geonames_3402362,Ceará | A | 06 | BR
8885075,BR,3451133,Rio Grande do Sul,geonames_3451133,Rio Grande do Sul | A | 23 | BR
8885110,BR,3471168,Bahia,geonames_3471168,Bahia | A | 05 | BR
8886372,BR,3395443,Maranhão,geonames_3395443,Maranhão | A | 13 | BR
8886791,BR,3457415,Mato Grosso do Sul,geonames_3457415,Mato Grosso do Sul | A | 11 | BR
8888054,BR,3455077,Paraná,geonames_3455077,Paraná | A | 18 | BR
8888055,BR,3457419,Mato Grosso,geonames_3457419,Mato Grosso | A | 14 | BR
8888189,BR,3392268,Pernambuco,geonames_3392268,Pernambuco | A | 30 | BR
8888194,BR,3924825,Rondônia,geonames_3924825,Rondônia | A | 24 | BR
8888266,BR,3393129,Pará,geonames_3393129,Pará | A | 16 | BR
8888653,BR,3392213,Piauí,geonames_3392213,Piauí | A | 20 | BR
8889976,BR,3390290,Rio Grande do Norte,geonames_3390290,Rio Grande do Norte | A | 22 | BR
8890728,BR,3463504,Federal District,geonames_3463504,Federal District | A | 07 | BR
8890799,BR,3665361,Amazonas,geonames_3665361,Amazonas | A | 04 | BR
8891129,BR,3408096,Alagoas,geonames_3408096,Alagoas | A | 02 | BR
8891446,BR,3393098,Paraíba,geonames_3393098,Paraíba | A | 17 | BR
8895877,BR,3474575,Tocantins,geonames_3474575,Tocantins | A | 31 | BR
8899662,BR,3662560,Roraima,geonames_3662560,Roraima | A | 25 | BR
8899898,BR,3447799,Sergipe,geonames_3447799,Sergipe | A | BR
8905509,BR,3463930,Espírito Santo,geonames_3463930,Espírito Santo | A | 08 | BR
8880268,BS,3572005,Long Island,geonames_3572005,Long Island | A | 15 | BS
8885348,BS,3571815,New Providence District,geonames_3571815,New Providence District | A | 23 | BS
8885353,BS,3572238,Harbour Island District,geonames_3572238,Harbour Island District | A | 22 | BS
8885358,BS,8030546,East Grand Bahama District,geonames_8030546,East Grand Bahama District | A | 41 | BS
8893028,BS,8030557,South Eleuthera,geonames_8030557,South Eleuthera | A | 52 | BS
8896681,BS,8030559,West Grand Bahama District,geonames_8030559,West Grand Bahama District | A | 54 | BS
8898674,BS,3572807,Bimini District,geonames_3572807,Bimini District | A | 05 | BS
8898868,BS,3572154,Inagua,geonames_3572154,Inagua | A | 13 | BS
8901036,BS,3571629,Ragged Island District,geonames_3571629,Ragged Island District | A | BS
8905598,BS,3571493,San Salvador District,geonames_3571493,San Salvador District | A | BS
8906468,BS,8030542,Central Abaco District,geonames_8030542,Central Abaco District | A | 37 | BS
8908663,BS,8030541,Black Point District,geonames_8030541,Black Point District | A | BS
8915465,BS,3572678,Cat Island,geonames_3572678,Cat Island | A | 06 | BS
8916471,BS,8030551,North Abaco District,geonames_8030551,North Abaco District | A | BS
8916788,BS,8030553,North Eleuthera District,geonames_8030553,North Eleuthera District | A | 48 | BS
8918339,BS,3572374,City of Freeport District,geonames_3572374,City of Freeport District | A | BS
8918630,BS,8030555,South Abaco District,geonames_8030555,South Abaco District | A | BS
8921054,BS,8030558,Spanish Wells District,geonames_8030558,Spanish Wells District | A | BS
8922016,BS,8030545,Crooked Island and Long Cay District,geonames_8030545,Crooked Island and Long Cay District | A | BS
8922767,BS,3571809,Berry Islands District,geonames_3571809,Berry Islands District | A | 32 | BS
8933495,BS,3572937,Acklins Island District,geonames_3572937,Acklins Island District | A | BS
8936021,BS,3572427,Exuma District,geonames_3572427,Exuma District | A | BS
8936933,BS,8030543,Central Andros District,geonames_8030543,Central Andros District | A | 38 | BS
8936937,BS,3571894,Mayaguana District,geonames_3571894,Mayaguana District | A | 16 | BS
8937876,BS,8030552,North Andros District,geonames_8030552,North Andros District | A | 47 | BS
8942961,BS,8030544,Central Eleuthera District,geonames_8030544,Central Eleuthera District | A | BS
9004312,BS,8030556,South Andros,geonames_8030556,South Andros | A | BS
9022273,BS,8030548,Hope Town District,geonames_8030548,Hope Town District | A | BS
9060965,BS,8030549,Mangrove Cay,geonames_8030549,Mangrove Cay | A | BS
9117930,BS,8030554,Rum Cay,geonames_8030554,Rum Cay | A | BS
9218201,BS,8030547,Grand Cay District,geonames_8030547,Grand Cay District | A | BS
8895072,BT,7303651,Gasa,geonames_7303651,Gasa | A | BT
8895073,BT,1337293,Thimphu Dzongkhag,geonames_1337293,Thimphu Dzongkhag | A | 20 | BT
8895074,BT,1337286,Paro Dzongkhag,geonames_1337286,Paro Dzongkhag | A | 13 | BT
8903060,BT,1337283,Haa Dzongkhag,geonames_1337283,Haa Dzongkhag | A | BT
8911055,BT,1337278,Bumthang Dzongkhag,geonames_1337278,Bumthang Dzongkhag | A | BT
8913464,BT,1337288,Punakha Dzongkhag,geonames_1337288,Punakha Dzongkhag | A | BT
8920065,BT,1337281,Tsirang Dzongkhag,geonames_1337281,Tsirang Dzongkhag | A | 07 | BT
8939151,BT,1337284,Lhuentse Dzongkhag,geonames_1337284,Lhuentse Dzongkhag | A | BT
8939155,BT,1337285,Mongar Dzongkhag,geonames_1337285,Mongar Dzongkhag | A | 12 | BT
8939157,BT,1337292,Trashigang Dzongkhag,geonames_1337292,Trashigang Dzongkhag | A | 19 | BT
8939169,BT,1337295,Wangdue Phodrang Dzongkhag,geonames_1337295,Wangdue Phodrang Dzongkhag | A | BT
8939912,BT,1337287,Pemagatshel Dzongkhag,geonames_1337287,Pemagatshel Dzongkhag | A | BT
8942791,BT,1337294,Trongsa Dzongkhag,geonames_1337294,Trongsa Dzongkhag | A | 21 | BT
8942800,BT,1337289,Samtse Dzongkhag,geonames_1337289,Samtse Dzongkhag | A | 16 | BT
8944173,BT,7303653,Trashi Yangste,geonames_7303653,Trashi Yangste | A | 24 | BT
8944178,BT,1337279,Chhukha Dzongkhag,geonames_1337279,Chhukha Dzongkhag | A | BT
8946465,BT,1337282,Sarpang Dzongkhag,geonames_1337282,Sarpang Dzongkhag | A | BT
8949357,BT,1337290,Samdrup Jongkhar Dzongkhag,geonames_1337290,Samdrup Jongkhar Dzongkhag | A | BT
8956222,BT,1337291,Zhemgang Dzongkhag,geonames_1337291,Zhemgang Dzongkhag | A | BT
9004826,BT,1337280,Dagana Dzongkhag,geonames_1337280,Dagana Dzongkhag | A | 08 | BT
8880293,BW,933851,Central District,geonames_933851,Central District | A | 01 | BW
8888375,BW,933043,Southern District,geonames_933043,Southern District | A | 10 | BW
8899424,BW,933044,South East District,geonames_933044,South East District | A | 09 | BW
8921198,BW,933230,North West District,geonames_933230,North West District | A | 11 | BW
8938776,BW,933210,North East District,geonames_933210,North East District | A | 08 | BW
8942460,BW,933657,Kgalagadi District,geonames_933657,Kgalagadi District | A | BW
8942474,BW,933654,Kgatleng District,geonames_933654,Kgatleng District | A | 05 | BW
8943107,BW,933562,Kweneng District,geonames_933562,Kweneng District | A | 06 | BW
8945662,BW,933758,Ghanzi District,geonames_933758,Ghanzi District | A | BW
8884181,BY,625143,Horad Minsk,geonames_625143,Horad Minsk | A | 04 | BY
8884614,BY,625073,Mogilyov Oblast,geonames_625073,Mogilyov Oblast | A | 06 | BY
8889391,BY,628035,Grodno Oblast,geonames_628035,Grodno Oblast | A | 03 | BY
8889487,BY,629631,Brest Oblast,geonames_629631,Brest Oblast | A | 01 | BY
8889492,BY,625142,Minsk Oblast,geonames_625142,Minsk Oblast | A | 05 | BY
8889895,BY,620134,Vitebsk Oblast,geonames_620134,Vitebsk Oblast | A | 07 | BY
8930191,BY,628281,Gomel Oblast,geonames_628281,Gomel Oblast | A | 02 | BY
8887548,BZ,3582429,Cayo District,geonames_3582429,Cayo District | A | 02 | BZ
8893084,BZ,3582676,Belize District,geonames_3582676,Belize District | A | 01 | BZ
8893168,BZ,3581511,Orange Walk District,geonames_3581511,Orange Walk District | A | 04 | BZ
8902793,BZ,3580913,Toledo District,geonames_3580913,Toledo District | A | 06 | BZ
8912173,BZ,3580975,Stann Creek District,geonames_3580975,Stann Creek District | A | 05 | BZ
8918711,BZ,3582302,Corozal District,geonames_3582302,Corozal District | A | 03 | BZ
8878531,CA,6093943,Ontario,geonames_6093943,Ontario | A | 08 | CA
8878554,CA,5909050,British Columbia,geonames_5909050,British Columbia | A | 02 | CA
8878869,CA,6115047,Québec,geonames_6115047,Québec | A | 10 | CA
8879085,CA,6354959,Newfoundland and Labrador,geonames_6354959,Newfoundland and Labrador | A | 05 | CA
8879102,CA,5883102,Alberta,geonames_5883102,Alberta | A | 01 | CA
8879450,CA,6141242,Saskatchewan,geonames_6141242,Saskatchewan | A | 11 | CA
8879552,CA,6087430,New Brunswick,geonames_6087430,New Brunswick | A | 04 | CA
8879662,CA,6113358,Prince Edward Island,geonames_6113358,Prince Edward Island | A | 09 | CA
8879860,CA,6091530,Nova Scotia,geonames_6091530,Nova Scotia | A | 07 | CA
8880202,CA,6065171,Manitoba,geonames_6065171,Manitoba | A | 03 | CA
8882816,CA,6091732,Nunavut,geonames_6091732,Nunavut | A | 14 | CA
8883668,CA,6091069,Northwest Territories,geonames_6091069,Northwest Territories | A | 13 | CA
8887727,CA,6185811,Yukon,geonames_6185811,Yukon | A | 12 | CA
8878964,CD,206938,Province du Nord-Kivu,geonames_206938,Province du Nord-Kivu | A | 11 | CD
8883332,CD,2314300,Kinshasa City,geonames_2314300,Kinshasa City | A | 06 | CD
8883903,CD,205413,South Kivu Province,geonames_205413,South Kivu Province | A | 12 | CD
8910102,CD,216661,Province de l’Équateur,geonames_216661,Province de l’Équateur | A | 02 | CD
8911387,CD,2317277,Province du Bas-Congo,geonames_2317277,Province du Bas-Congo | A | 08 | CD
8917753,CD,214138,Province du Kasaï-Oriental,geonames_214138,Province du Kasaï-Oriental | A | 04 | CD
8921756,CD,209610,Province du Maniema,geonames_209610,Province du Maniema | A | 10 | CD
8881722,CF,2596686,Commune de Bangui,geonames_2596686,Commune de Bangui | A | 18 | CF
8899721,CF,2383653,Ouham,geonames_2383653,Ouham | A | 12 | CF
8900173,CF,2383765,Ombella-Mpoko,geonames_2383765,Ombella-Mpoko | A | 17 | CF
8913639,CF,2385836,Préfecture de la Kémo,geonames_2385836,Préfecture de la Kémo | A | 06 | CF
8921146,CF,236887,Ouaka,geonames_236887,Ouaka | A | 11 | CF
8924351,CF,2386243,Préfecture de la Nana-Grébizi,geonames_2386243,Préfecture de la Nana-Grébizi | A | CF
8936890,CF,238640,Haute-Kotto,geonames_238640,Haute-Kotto | A | 03 | CF
8937055,CF,2383650,Préfecture de l’Ouham-Pendé,geonames_2383650,Préfecture de l’Ouham-Pendé | A | 13 | CF
8943848,CF,237556,Mbomou,geonames_237556,Mbomou | A | 08 | CF
8944369,CF,2384205,Préfecture de la Nana-Mambéré,geonames_2384205,Préfecture de la Nana-Mambéré | A | CF
8944582,CF,2386161,Mambéré-Kadéï,geonames_2386161,Mambéré-Kadéï | A | CF
8952289,CF,2385105,Lobaye,geonames_2385105,Lobaye | A | 07 | CF
8952290,CF,238639,Haut-Mbomou,geonames_238639,Haut-Mbomou | A | 05 | CF
8952314,CF,236178,Vakaga,geonames_236178,Vakaga | A | CF
8994649,CF,2383204,Préfecture de la Sangha-Mbaéré,geonames_2383204,Préfecture de la Sangha-Mbaéré | A | CF
9009204,CF,240591,Bamingui-Bangoran,geonames_240591,Bamingui-Bangoran | A | CF
9070111,CF,240396,Basse-Kotto,geonames_240396,Basse-Kotto | A | CF
8896537,CG,2572183,Commune de Brazzaville,geonames_2572183,Commune de Brazzaville | A | 12 | CG
8928369,CG,2255404,Pool,geonames_2255404,Pool | A | 11 | CG
8933922,CG,2255422,Plateaux,geonames_2255422,Plateaux | A | CG
8935647,CG,2260487,Cuvette,geonames_2260487,Cuvette | A | 13 | CG
8936388,CG,2258431,Likouala,geonames_2258431,Likouala | A | CG
8936833,CG,2593118,Cuvette-Ouest,geonames_2593118,Cuvette-Ouest | A | CG
8936998,CG,2258738,Région du Kouilou,geonames_2258738,Région du Kouilou | A | CG
8937188,CG,2256175,Région du Niari,geonames_2256175,Région du Niari | A | CG
8949132,CG,2260668,Région de la Bouenza,geonames_2260668,Région de la Bouenza | A | 01 | CG
8949244,CG,2255329,Sangha,geonames_2255329,Sangha | A | 10 | CG
8954698,CG,7280295,Pointe-Noire,geonames_7280295,Pointe-Noire | A | 7280295 | CG
8970458,CG,2258534,Lékoumou,geonames_2258534,Lékoumou | A | 05 | CG
8879103,CH,2658370,Ticino,geonames_2658370,Ticino | A | TI | CH
8880874,CH,2661551,Canton de Berne,geonames_2661551,Canton de Berne | A | BE | CH
8880977,CH,2660645,Genève,geonames_2660645,Genève | A | GE | CH
8880979,CH,2658182,Canton de Vaud,geonames_2658182,Canton de Vaud | A | VD | CH
8881115,CH,2661602,Kanton Basel-Stadt,geonames_2661602,Kanton Basel-Stadt | A | BS | CH
8881226,CH,2657895,Kanton Zürich,geonames_2657895,Kanton Zürich | A | ZH | CH
8882273,CH,2659495,Neuchâtel,geonames_2659495,Neuchâtel | A | NE | CH
8882528,CH,2658205,Canton du Valais,geonames_2658205,Canton du Valais | A | VS | CH
8884436,CH,2660522,Kanton Graubünden,geonames_2660522,Kanton Graubünden | A | GR | CH
8884822,CH,2658821,Kanton St. Gallen,geonames_2658821,Kanton St. Gallen | A | SG | CH
8886108,CH,2658372,Kanton Thurgau,geonames_2658372,Kanton Thurgau | A | TG | CH
8886744,CH,2660207,Jura,geonames_2660207,Jura | A | JU | CH
8887672,CH,2659810,Kanton Luzern,geonames_2659810,Kanton Luzern | A | LU | CH
8894140,CH,2660717,Canton de Fribourg,geonames_2660717,Canton de Fribourg | A | FR | CH
8895558,CH,2657907,Kanton Zug,geonames_2657907,Kanton Zug | A | ZG | CH
8901966,CH,2658563,Kanton Solothurn,geonames_2658563,Kanton Solothurn | A | CH
8902599,CH,2661876,Kanton Aargau,geonames_2661876,Kanton Aargau | A | AG | CH
8902751,CH,2658760,Kanton Schaffhausen,geonames_2658760,Kanton Schaffhausen | A | CH
8903314,CH,2659471,Kanton Nidwalden,geonames_2659471,Kanton Nidwalden | A | NW | CH
8909752,CH,2658226,Kanton Uri,geonames_2658226,Kanton Uri | A | UR | CH
8913187,CH,2659315,Kanton Obwalden,geonames_2659315,Kanton Obwalden | A | OW | CH
8914125,CH,2658664,Kanton Schwyz,geonames_2658664,Kanton Schwyz | A | CH
8944468,CH,2661603,Kanton Basel-Landschaft,geonames_2661603,Kanton Basel-Landschaft | A | BL | CH
8975090,CH,2661741,Kanton Appenzell Innerrhoden,geonames_2661741,Kanton Appenzell Innerrhoden | A | AI | CH
8984200,CH,2661739,Kanton Appenzell Ausserrhoden,geonames_2661739,Kanton Appenzell Ausserrhoden | A | CH
8985329,CH,2660593,Kanton Glarus,geonames_2660593,Kanton Glarus | A | CH
8879431,CL,3899191,Atacama,geonames_3899191,Atacama | A | 05 | CL
8879432,CL,3873544,Región Metropolitana de Santiago,geonames_3873544,Región Metropolitana de Santiago | A | 12 | CL
8887574,CL,3898380,Región del Biobío,geonames_3898380,Región del Biobío | A | 06 | CL
8887674,CL,3880306,Maule,geonames_3880306,Maule | A | CL
8888205,CL,3868621,Región de Valparaíso,geonames_3868621,Región de Valparaíso | A | 01 | CL
8889167,CL,6693563,Región de Los Ríos,geonames_6693563,Región de Los Ríos | A | 17 | CL
8890657,CL,3899537,Antofagasta,geonames_3899537,Antofagasta | A | 03 | CL
8893091,CL,6693562,Región de Arica y Parinacota,geonames_6693562,Región de Arica y Parinacota | A | 16 | CL
8893522,CL,3900333,Aysén,geonames_3900333,Aysén | A | 02 | CL
8893525,CL,3881974,Los Lagos,geonames_3881974,Los Lagos | A | 14 | CL
8894138,CL,3899463,Región de la Araucanía,geonames_3899463,Región de la Araucanía | A | 04 | CL
8899223,CL,3893623,Coquimbo,geonames_3893623,Coquimbo | A | 07 | CL
8900028,CL,3883281,Región del Libertador General Bernardo O’Higgins,geonames_3883281,Región del Libertador General Bernardo O’Higgins | A | CL
8900066,CL,4036650,Región de Magallanes y de la Antártica Chilena,geonames_4036650,Región de Magallanes y de la Antártica Chilena | A | 10 | CL
8907414,CL,3870116,Región de Tarapacá,geonames_3870116,Región de Tarapacá | A | 15 | CL
8880447,CM,2222934,West Region,geonames_2222934,West Region | A | 08 | CM
8883306,CM,2233376,Centre Region,geonames_2233376,Centre Region | A | 11 | CM
8887067,CM,2231755,Far North Region,geonames_2231755,Far North Region | A | 12 | CM
8887512,CM,2223603,North Region,geonames_2223603,North Region | A | 13 | CM
8889510,CM,2221789,South Region,geonames_2221789,South Region | A | 14 | CM
8889844,CM,2231835,East Region,geonames_2231835,East Region | A | 04 | CM
8890944,CM,2223602,North-West Region,geonames_2223602,North-West Region | A | 07 | CM
8904618,CM,2221788,South-West Region,geonames_2221788,South-West Region | A | 09 | CM
8911680,CM,2229336,Littoral Region,geonames_2229336,Littoral Region | A | 05 | CM
8913112,CM,2236015,Adamaoua Region,geonames_2236015,Adamaoua Region | A | 10 | CM
8878603,CN,2038349,Beijing Shi,geonames_2038349,Beijing Shi | A | 22 | CN
8878896,CN,1792943,Tianjin Shi,geonames_1792943,Tianjin Shi | A | 28 | CN
8879063,CN,1279685,Tibet Autonomous Region,geonames_1279685,Tibet Autonomous Region | A | 14 | CN
8879213,CN,1796231,Shanghai Shi,geonames_1796231,Shanghai Shi | A | 23 | CN
8879350,CN,1794299,Sichuan Sheng,geonames_1794299,Sichuan Sheng | A | 32 | CN
8879353,CN,1796328,Shandong Sheng,geonames_1796328,Shandong Sheng | A | 25 | CN
8879919,CN,1529047,Xinjiang Uygur Zizhiqu,geonames_1529047,Xinjiang Uygur Zizhiqu | A | 13 | CN
8880236,CN,1808773,Hebei Sheng,geonames_1808773,Hebei Sheng | A | 10 | CN
8881018,CN,1806691,Hunan Sheng,geonames_1806691,Hunan Sheng | A | 11 | CN
8881169,CN,1809054,Hainan Sheng,geonames_1809054,Hainan Sheng | A | 31 | CN
8881348,CN,1811017,Fujian Sheng,geonames_1811017,Fujian Sheng | A | 07 | CN
8881889,CN,1809935,Guangdong Sheng,geonames_1809935,Guangdong Sheng | A | 30 | CN
8882170,CN,1795912,Shanxi Sheng,geonames_1795912,Shanxi Sheng | A | 24 | CN
8882381,CN,1785694,Yunnan Sheng,geonames_1785694,Yunnan Sheng | A | 29 | CN
8882993,CN,1806260,Jiangsu Sheng,geonames_1806260,Jiangsu Sheng | A | 04 | CN
8883059,CN,1808520,Henan Sheng,geonames_1808520,Henan Sheng | A | 09 | CN
8883507,CN,2035607,Inner Mongolia Autonomous Region,geonames_2035607,Inner Mongolia Autonomous Region | A | 20 | CN
8884138,CN,1806222,Jiangxi Sheng,geonames_1806222,Jiangxi Sheng | A | 03 | CN
